agente_cultural_id,provincia_id,localidad_id,observaciones,provincia,localidad,nombre,direccion_descripcion,piso,codigo_postal,codigo,telefono,mail,web,latitud,longitud,tipo_latitud_longitud,actividad_especifica,denominacion_especifica,otro_domicilio,fuente,institucion_organizadora,actividades_culturales,mes,como_llegar,anio_de_inicio
101510,30,30077070,,Entre Ríos,Nogoya,Fiesta Patronal de la Virgen Ntra. Sra. del Carmen,Caseros 965,,3150,3435,421015,,,-32.3980635,-59.78807866,centroide localidad,Fiesta Popular,,,SInCA,Municipalidad,,julio,,
101511,30,30077070,,Entre Ríos,Nogoya,Fiesta de Gala Nogoya Canta a su Patrona,Caseros 965,,3150,3435,421015,,,-32.3980635,-59.78807866,centroide localidad,Fiesta Popular,,,SInCA,Municipalidad,,julio,,
101512,30,30077070,,Entre Ríos,Nogoya,Semana de la Juventud,Caseros 965,,3150,3435,421015,,,-32.3980635,-59.78807866,centroide localidad,Festival,,,SInCA,Municipalidad,,septiembre,,
101286,30,30070040,,Entre Ríos,La Paz,Fiesta del Surubí Entrerriano,,,,3437,423601,lapazturismo@lapazcoop.com.ar,,-30.74400057,-59.64335861,centroide localidad,Festival,,,SInCA,Municipalidad,,,,
101287,30,30070040,,Entre Ríos,La Paz,Fiesta Provincial del Dorado Entrerriano Pesca Con Devolución,,,,3437,423601,lapazturismo@lapazcoop.com.ar,,-30.74400057,-59.64335861,centroide localidad,Festival,,,SInCA,Municipalidad,,,,
102210,30,30070080,,Entre Ríos,Santa Elena,Fiesta Provincial y Nacional de la Pesca del Armado Entrerriano,San Martín ,,3192,3437,15483521,fiestadelarmado@hotmail.com,www.sitiotur.com.ar,-30.94911254,-59.78828822,centroide localidad,Festival,,,SInCA / GOB. PCIA.,,,noviembre,,
102265,30,30070040,,Entre Ríos,La Paz,Día de la Independencia,Bv. 25 De Mayo 1082,,3190,3437,422369,,,-30.74400057,-59.64335861,centroide localidad,,,,Gobierno de la Provincia,,,,,
102777,30,30070080,,Entre Ríos,Santa Elena,Fiesta Provincial de la Chamarrita,Paraná 860,,3192,3437,481897,cultura@munipiosantaelena.com.ar,,-30.94911254,-59.78828822,centroide localidad,,,,Gobierno de la Provincia,,,,,
102783,30,30070080,,Entre Ríos,Santa Elena,Santa Elena Rock,Belgrano 1847,,3192,3437,15451778,eduardomach@hotmail.com,,-30.94911254,-59.78828822,centroide localidad,,,,Gobierno de la Provincia,,,,,
100429,30,30070010,,Entre Ríos,Bovril,Festival Montielero,Eva Perón 639,,3142,3438,421839,fmcentro@bovrilnet.com.ar,,-31.34533529,-59.44673966,centroide localidad,,,,Gobierno de la Provincia,,,,,
100613,30,30070010,,Entre Ríos,Bovril,Fiesta Provincial del Gurí,Belgrano 202,,3142,3438,421147,,,-31.34533529,-59.44673966,centroide localidad,,,,Gobierno de la Provincia,,,,,
101565,30,30070050,,Entre Ríos,Piedras Blancas,Fiesta de Reyes,De La Bandera 40,,3129,3438,495097,,,-31.18840624,-59.95216119,centroide localidad,,,,Gobierno de la Provincia,,,,,
102106,30,30070050,,Entre Ríos,Piedras Blancas,Jornada de la Juventud,De La Bandera 40,,3129,3438,495097,municpsbs@yahoo.com.ar,,-31.18840624,-59.95216119,centroide localidad,,,,Gobierno de la Provincia,,,,,
102117,30,30070050,,Entre Ríos,Piedras Blancas,Aniversario de Piedras,De La Bandera 40,,3129,3438,495097,municpsbs@yahoo.com.ar,,-31.18840624,-59.95216119,centroide localidad,,,,Gobierno de la Provincia,,,,,
102174,30,30070050,,Entre Ríos,Piedras Blancas,Fiesta Patria,La Calandria ,,3129,3438,15454486,,,-31.18840624,-59.95216119,centroide localidad,,,,Gobierno de la Provincia,,,,,
101162,30,30098060,,Entre Ríos,Herrera,Aniversario de la Fundación de Tulumba,Bozzolo 165,,3272,3442,494031,intendencia@muniherrera.com,,-32.43703279,-58.63303691,centroide localidad,,,,Gobierno de la Provincia,,,,,
102139,30,30098060,,Entre Ríos,Herrera,Fiesta de la Tradición,Stilman 718,,3272,3442,494161,,,-32.43703279,-58.63303691,centroide localidad,,,,Gobierno de la Provincia,,,,,
102190,30,30098100,,Entre Ríos,Pronunciamiento,Encuentro Provincial de Banda Coreográficas y Bastoneras,Pronunciamiento ,,3263,3442,496209,totyda@hotmail.com,,-32.34807203,-58.44388616,centroide localidad,,,,Gobierno de la Provincia,,,,,
102861,30,30098100,,Entre Ríos,Pronunciamiento,Fiesta del Pollo,Pronunciamiento ,,3263,3442,496176,,,-32.34807203,-58.44388616,centroide localidad,,,,Gobierno de la Provincia,,,,,
102862,30,30098060,,Entre Ríos,Herrera,Festival del Granjero,Herrera ,,3272,3442,15523350,,,-32.43703279,-58.63303691,centroide localidad,,,,Gobierno de la Provincia,,,,,
101139,30,30049040,,Entre Ríos,Gualeguay,Fiesta Yerra y Jineteada,Av. Presidente Illia ,,2840,3444,425799,,,-33.15095853,-59.31502806,centroide localidad,,,,Gobierno de la Provincia,,,,,
102249,30,30049040,,Entre Ríos,Gualeguay,Encuentro Cultural de la Juventud,San Antonio 230,,2840,3444,428439,,,-33.15095853,-59.31502806,centroide localidad,,,,Gobierno de la Provincia,,,,,
102830,30,30049040,,Entre Ríos,Gualeguay,Corsos de Carnaval,,,2840,3444,424110,turismogualeguay@arnet.com.ar,,-33.15095853,-59.31502806,centroide localidad,Fiesta Popular,,,SInCA / GOB. PCIA.,,,enero / febrero,,
100326,30,30098010,,Entre Ríos,Basavilbaso,Semana de las Artes,San Martín 429,,3170,3445,481109,turismo@bassoenlared.com.ar,www.caminosdelpalacio.gov.ar,-32.37499389,-58.87857925,centroide localidad,Festival,,,SInCA,Municipalidad,,octubre / noviembre,,
100423,30,30098010,,Entre Ríos,Basavilbaso,Expoferia Basavilbaso,San Martín 429,,3170,3445,481109,turismo@bassoenlared.com.ar,www.caminosdelpalacio.gov.ar,-32.37499389,-58.87857925,centroide localidad,Festival,,,SInCA,Municipalidad,,,,
100461,30,30098010,,Entre Ríos,Basavilbaso,Fiesta Provincial del Riel,San Martín 429,,3170,3445,481109,turismo@bassoenlared.com.ar,www.caminosdelpalacio.gov.ar,-32.37499389,-58.87857925,centroide localidad,Festival,,,SInCA / GOB. PCIA.,Municipalidad,,febrero,,
100805,30,30098010,,Entre Ríos,Basavilbaso,Fiesta del Estudiante,Lagocen e Irigoyen ,,3170,3445,481085,,,-32.37499389,-58.87857925,centroide localidad,,,,Gobierno de la Provincia,,,,,
100806,30,30098010,,Entre Ríos,Basavilbaso,Fiesta de las Colectividades,Tibiletti S/N,,3170,3445,481007,,,-32.37499389,-58.87857925,centroide localidad,,,,Gobierno de la Provincia,,,,,
101405,30,30091090,,Entre Ríos,Macia,Fiesta Teatral,Presidente Perón ,,3177,3445,461240,,,-32.17486715,-59.39868981,centroide localidad,,,,Gobierno de la Provincia,,,,,
101406,30,30091090,,Entre Ríos,Macia,Encuentro Coral,Roca Y Perón ,,3177,3445,461240,,,-32.17486715,-59.39868981,centroide localidad,,,,Gobierno de la Provincia,,,,,
102554,30,30091090,,Entre Ríos,Macia,Fiesta Provincial de la Miel,,,3177,3445,461240,,,-32.17486715,-59.39868981,centroide localidad,,,,Gobierno de la Provincia,,,,,
100254,30,30063060,,Entre Ríos,Villa Paranacito,Desfile de Carrozas Acuáticas de Estudiantes,Av. Entre Ríos ,,2823,3446,495131,,,-33.71801295,-58.65978411,centroide localidad,Festival,,,SInCA / GOB. PCIA.,,,,,1980
101322,30,30056090,,Entre Ríos,Larroque,Serenata Móvil,Pasaje Sibolidi ,,2854,3446,15644939,,,-33.03783019,-59.00187128,centroide localidad,,,,Gobierno de la Provincia,,,,,
102124,30,30056090,,Entre Ríos,Larroque,Encuentro Coral Linares Cardozo,Tratado Del Pilar S/N,,2854,3446,460601,marhorac@lrqnet.com.ar,,-33.03783019,-59.00187128,centroide localidad,,,,Gobierno de la Provincia,,,,,
102148,30,30056110,,Entre Ríos,Urdinarrain,Encuentro de Danza y Folklore,Leopoldo Vega Y Alem ,,2826,3446,480425,,,-32.69054254,-58.8890131,centroide localidad,,,,Gobierno de la Provincia,,,,,
102274,30,30056110,,Entre Ríos,Urdinarrain,Fiesta Regional de la Cerveza,,,2826,3446,480482,,,-32.69054254,-58.8890131,centroide localidad,,,,Gobierno de la Provincia,,,,,
102281,30,30056110,,Entre Ríos,Urdinarrain,Fiesta del Inmigrante,Av. Libertad 1700,,2826,3446,480869,,,-32.69054254,-58.8890131,centroide localidad,,,,Gobierno de la Provincia,,,,,
102298,30,30056110,,Entre Ríos,Urdinarrain,Fiesta Provincial del Caballo,,,2826,3446,480975,fiestadelcaballo@urdi.com.ar,,-32.69054254,-58.8890131,centroide localidad,,,,Gobierno de la Provincia,,,,,
102356,30,30056110,,Entre Ríos,Urdinarrain,Fiesta de la Tradición,25 De Mayo ,,2826,3446,480303,,,-32.69054254,-58.8890131,centroide localidad,,,,Gobierno de la Provincia,,,,,
102357,30,30056070,,Entre Ríos,Gualeguaychú,El Carnaval del País.,,,,3446,423668,informacion@gualeguaychuturismo.com,www.gualeguaychuturismo.com,-33.0184,-58.52016,localizacion precisa,Fiesta Popular,,,SInCA,Consejo Mixto Gualeguaychú Turismo.,,enero,,
102516,30,30056090,,Entre Ríos,Larroque,Barrileteada Homenaje a Los Niños,Ramírez Y Perego ,,2854,3446,460398,,,-33.03783019,-59.00187128,centroide localidad,,,,Gobierno de la Provincia,,,,,
102619,30,30056110,,Entre Ríos,Urdinarrain,Encuentro Rescatando Nuestras Raíces,Leopoldo Vega Y Alem ,,2826,3446,480425,,,-32.69054254,-58.8890131,centroide localidad,,,,Gobierno de la Provincia,,,,,
102902,30,30056110,,Entre Ríos,Urdinarrain,"Expo Agroindustrial, Comercial y Artesanal",,,2826,3446,480585,expo@urdi.com.ar,,-32.69054254,-58.8890131,centroide localidad,,,,Gobierno de la Provincia,,,,,
100212,30,30098090,Primero de Mayo Entre Ríos,Entre Ríos,1 de Mayo,Festival del Trabajador,,,3263,3447,495029,,,-32.25943385,-58.42275756,centroide localidad,,,,Gobierno de la Provincia,,,,,
100426,30,30008020,Código en Colon,Entre Ríos,Villa Elisa,Fiesta Provincial de Danzas Argentinas E Inmigrantes,Av. Mitre 1039,,3265,3447,480139,culturavillaelisa@yahoo.com.ar,,-32.16304685,-58.40377314,centroide localidad,Festival,,,SInCA / GOB. PCIA.,,,agosto,,
100593,30,30008020,,Entre Ríos,Colón,Fiesta Nacional de la Artesanía,Gouchon Y Av. Costanera ,,3280,3447,423586,consultas@fiestadelaartesania.com.ar,www.fiestadelaartesania.com.ar,-32.22564311,-58.14199863,centroide localidad,Festival,,,SInCA / GOB. PCIA.,,,febrero,,
100703,30,30098090,Primero de Mayo Entre Ríos,Entre Ríos,1 de Mayo,Festival Navideño,Pascual Belzi ,,3263,3447,495078,municipalidad-pmayo@arnet.com.ar,,-32.25943385,-58.42275756,centroide localidad,,,,Gobierno de la Provincia,,,,,
100634,30,30015030,,Entre Ríos,Colonia Ayui,Fiesta Provincial del Cosechero,Prospero Bovino S/N,,3201,345,4992030,municipayui@concordia.com.ar,,-31.20753805,-58.03392396,centroide localidad,,,,Gobierno de la Provincia,,,,,
100935,30,30015030,,Entre Ríos,Colonia Ayui,Encuentro de Doma y Folklore,Prospero Bovino S/N,,3201,345,4992030,municipayui@concordia.com.ar,,-31.20753805,-58.03392396,centroide localidad,,,,Gobierno de la Provincia,,,,,
101091,30,30088010,,Entre Ríos,General Campos,Fiesta Aniversario del Pueblo,,,3216,345,4901644,lucianaittermann@hotmail.com,,-31.52704721,-58.40480051,centroide localidad,,,,Gobierno de la Provincia,,,,,
101092,30,30088010,,Entre Ríos,General Campos,Carnavales,Av. San Martín De General Campos ,,3216,345,4901644,lucianaittermann@hotmail.com,,-31.52704721,-58.40480051,centroide localidad,,,,Gobierno de la Provincia,,,,,
101093,30,30088010,,Entre Ríos,General Campos,Festival Solidario del Hospital de Gral. Campos,Batalla De Cepeda 526,,3216,345,4901340,hospitalgralcampos@yahoo.com.ar,,-31.52704721,-58.40480051,centroide localidad,,,,Gobierno de la Provincia,,,,,
101094,30,30088010,,Entre Ríos,General Campos,Arte de Aka,Quiroga ,,3216,345,4901644,lucianaittermann@hotmail.com,,-31.52704721,-58.40480051,centroide localidad,,,,Gobierno de la Provincia,,,,,
101095,30,30088010,,Entre Ríos,General Campos,Encuentro Departamental de Arte,Quiroz S/N,,3216,345,4901644,museoregionalgnalcampos@yahoo.com.ar,,-31.52704721,-58.40480051,centroide localidad,,,,Gobierno de la Provincia,,,,,
101096,30,30088010,,Entre Ríos,General Campos,Fiesta Patronal,Sarmiento ,,3216,345,4901633,,,-31.52704721,-58.40480051,centroide localidad,,,,Gobierno de la Provincia,,,,,
101097,30,30088010,,Entre Ríos,General Campos,Fiesta de la Tradición,Sarmiento 377,,3216,345,4901326,escuela32@sansalvador.com.ar,,-31.52704721,-58.40480051,centroide localidad,,,,Gobierno de la Provincia,,,,,
101256,30,30015090,,Entre Ríos,La Criolla,Fiesta Zonal de la Citricultura,Rio Paraná S/N,,3212,345,4900045,mlacriolla@concordia.com.ar,,-31.27181498,-58.10607362,centroide localidad,,,,Gobierno de la Provincia,,,,,
102104,30,30008100,,Entre Ríos,Ubajay,Fiesta Provincial del Yatay,Caraguata 147,,3287,345,4905025,yatay2006@yahoo.com,,-31.79500665,-58.31588034,centroide localidad,,,,Gobierno de la Provincia / SInCA,,,,,
102299,30,30015090,,Entre Ríos,La Criolla,Fiesta Departamental del Estudiante,Rio Paraná S/N ,,3212,345,4900045,mlacriolla@concordia.com.ar,,-31.27181498,-58.10607362,centroide localidad,,,,,,,,,
102436,30,30015090,,Entre Ríos,La Criolla,Fiesta Provincial del Arándano,Rio Paraná S/N,,3212,345,4900045,mlacriolla@concordia.com.ar,,-31.27181498,-58.10607362,centroide localidad,,,,Gobierno de la Provincia,,,,,
102911,30,30035030,,Entre Ríos,Federal,Fiesta Provincial de la Jineteada del Toro Cebú,,,3180,345,155297632,,,-30.9537861,-58.78516464,centroide localidad,,,,Gobierno de la Provincia,,,,,
102258,30,30035030,,Entre Ríos,Federal,Regional del Ladrillero,Antelo 505,,3180,3454,422100,municulturafederal@gmail.com,,-30.9537861,-58.78516464,centroide localidad,,,,Gobierno de la Provincia,,,,,
102285,30,30035030,,Entre Ríos,Federal,Fiesta del Hombre de Campo,Belgrano Y 25 De Mayo ,,3180,3454,422100,municulturafederal@federalenses.com.ar,,-30.9537861,-58.78516464,centroide localidad,,,,Gobierno de la Provincia,,,,,
102705,30,30035030,,Entre Ríos,Federal,Mateada de la Amistad,Belgrano Y 25 De Mayo ,,3180,3454,422100,municulturafederal@gmail.com,,-30.9537861,-58.78516464,centroide localidad,,,,Gobierno de la Provincia,,,,,
102786,30,30035030,,Entre Ríos,Federal,Festival Nacional del Chamame,Antelo 505,,3180,3454,421108,prensamunifederal,,-30.9537861,-58.78516464,centroide localidad,Festival,,,SInCA / GOB. PCIA.,,,,,1976
100147,30,30113080,,Entre Ríos,Villaguay,Fiesta del Estudiante,Posadas 60,,3240,3455,424112,tecnica1_villaguay@yahoo.com.ar,,-31.86787233,-59.02908046,centroide localidad,Festival,,,SInCA / GOB. PCIA.,6º Eet.,,septiembre,,
100148,30,30113080,,Entre Ríos,Villaguay,Festidanza,Rivadavia 731,,3240,3455,421808,oliverafolklore@clavis.com.ar,,-31.86787233,-59.02908046,centroide localidad,Festival,,,SInCA / GOB. PCIA.,Escuela De Folklore El Sauce,,mayo,,
100149,30,30113080,,Entre Ríos,Villaguay,Renace la Primavera en Martiniano Leguizamón,Rocamora 72,,3240,3455,422843,escuelanormal@viguay.com.ar,,-31.86787233,-59.02908046,centroide localidad,,,,Gobierno de la Provincia,,,,,
100150,30,30113080,,Entre Ríos,Villaguay,Fiesta Regional del Pastel Artesanal,San Martín 274,,,3455,421008,munvguay@clavis.com.ar,,-31.86787233,-59.02908046,centroide localidad,Festival,,,SInCA,Comisión Directiva Feria Expo Productos Y Municipalidad De Villaguay,,abril,,
100151,30,30113080,,Entre Ríos,Villaguay,Encuentro Entrerriano de Folklore,San Martín 274,,,3455,421008,munvguay@clavis.com.ar,,-31.86787233,-59.02908046,centroide localidad,Festival,,,SInCA,Comisión Mayor De Folklore / Municipalidad,,enero,,
100152,30,30113080,,Entre Ríos,Villaguay,Corsos,San Martín 274,,,3455,421008,munvguay@clavis.com.ar,,-31.86787233,-59.02908046,centroide localidad,Fiesta Popular,,,SInCA,Comisión De Carnaval / Municipalidad,,febrero / marzo,,
100659,30,30113080,,Entre Ríos,Villaguay,Certamen Interamericano Villaguay Danza,,,3240,3455,423974,,,-31.86787233,-59.02908046,centroide localidad,,,,Gobierno de la Provincia,,,,,
100751,30,30113080,,Entre Ríos,Villaguay,Encuentro de Danzas y Folklore Árabe Arte Milenario,Arrieta 331,,3240,3455,424270,sahararaqisa@yahoo.com.ar,,-31.86787233,-59.02908046,centroide localidad,,,,Gobierno de la Provincia,,,,,
102060,30,30113080,,Entre Ríos,Villaguay,Fiesta Provincial Santa Rosa de Lima,,,,3455,421162,,,-31.86787233,-59.02908046,centroide localidad,Fiesta Popular,,,SInCA,Parroquia Santa Rosa De Lima,,agosto,,
100264,30,30028010,,Entre Ríos,Chajari,Festival Interamericano de Danzas,Bartolomé Mitre 1660,,3228,3456,424314,info@chajaridanza.com.ar,,-30.75653239,-57.98419814,centroide localidad,,,,Gobierno de la Provincia,,,,,
100858,30,30028010,,Entre Ríos,Chajari,Danza Show Festival de Danzas,Bartolomé Mitre 1660,,3228,3456,424314,studiogiselaroh@yahoo.com.ar,,-30.75653239,-57.98419814,centroide localidad,,,,Gobierno de la Provincia,,,,,
101068,30,30028070,,Entre Ríos,Federación,Peregrinación Anual Diocesana,Av. San Martín ,,3206,3456,481298,,,-30.99252504,-57.91838379,centroide localidad,,,,Gobierno de la Provincia,,,,,
102150,30,30028070,,Entre Ríos,Federación,Carnavales Federaenses,Av. San Martín Y Las Hortensias ,,3206,3456,481586,turismo@federacion.gov.ar,,-30.99252504,-57.91838379,centroide localidad,Fiesta Popular,,,SInCA / GOB. PCIA.,Municipalidad,,febrero,,
102478,30,30028070,,Entre Ríos,Federación,Aniversario de la Ciudad,Av. San Martín Y Las Hortensias ,,3206,3456,481586,turismo@federacion.gov.ar,,-30.99252504,-57.91838379,centroide localidad,Fiesta Popular,,,SInCA / GOB. PCIA.,Municipalidad,,marzo,,
102481,30,30028070,,Entre Ríos,Federación,Fiesta Nacional del Lago,San Martín Y Las Hortensias ,,3206,3456,481586,turismo@federacion.gov.ar,,-30.99252504,-57.91838379,centroide localidad,Festival,,,SInCA / GOB. PCIA.,Municipalidad,,enero,,
102636,30,30028070,,Entre Ríos,Federación,Iron Lago Argentino,Av. San Martín Y Las Hortensias ,,3206,3456,481586,turismo@federacion.gov.ar,,-30.99252504,-57.91838379,centroide localidad,Festival,,,SInCA / GOB. PCIA.,Municipalidad,,marzo,,2003
102719,30,30028070,,Entre Ríos,Federación,Encuentro Nacional de Teatro Popular,,,3206,3456,481942,,,-30.99252504,-57.91838379,centroide localidad,,,,Gobierno de la Provincia,,,,,
101378,30,30028080,,Entre Ríos,Los Conquistadores,Día de la Tradición,Bartolomé Mitre ,,3183,3458,494082,municonquis@bityte.com.ar,,-30.59686981,-58.46828909,centroide localidad,,,,Gobierno de la Provincia,,,,,
102425,30,30042010,,Entre Ríos,San José de Feliciano,Fiesta Provincial del Ternero Entrerriano,Sarmiento 47,,3187,3458,420610,,,-30.3877367,-58.7515926,centroide localidad,Festival,,,SInCA / GOB. PCIA.,,,marzo,,
102620,30,30028080,,Entre Ríos,Los Conquistadores,La Bailanta,Los Conquistadores ,,3183,3458,494035,,,-30.59686981,-58.46828909,centroide localidad,,,,Gobierno de la Provincia,,,,,
102156,82,82028170,,Santa Fe,Peyrano,Festival Folklórico Provincial,,,,3460,470101,comunapeyrano@ri.com.ar,,-33.5435323,-60.80431726,centroide localidad,Festival,,,Gobierno de la Provincia / SInCA,Comuna De Peyrano,"concursos, música y danzas",febrero,,
100305,14,14182080,,Córdoba,Canals,Fiesta Nacional del Oro Blanco,,,2650,3463,420007,,,-33.56477246,-62.88559873,centroide localidad,Festival,,,Gobierno de la Provincia de Córdoba,Club Atletico Libertad,"artesanías, productos locales y o regionales - concursos / exposiciones",enero,Ruta Nacional Nº 8 A 304 Km. De La Ciudad De Córdoba,1971
100698,82,82014010,,Santa Fe,Arequito,Fiesta Nacional y Provincial de la Soja,,,,3464,471106,comunaarequito@dat1.net.ar,,-33.15070088,-61.4713098,centroide localidad,Festival,,,Gobierno de la Provincia / SInCA,,"concursos, música y danzas",octubre,,
100415,82,82014050,,Santa Fe,Casilda,Fiesta Provincial del Oro Dulce,,,,3464,422211,gestion@dat1.net.ar,,-33.04489909,-61.16931264,centroide localidad,Festival,,,Gobierno de la Provincia / SInCA,Club Aprendices Casildenses,música y danzas,octubre,,
100186,82,82014030,,Santa Fe,Beravebu,Fiesta Provincial del Maíz,,,,3465,494025,cberabevu@enredes.com.ar,,-33.34381387,-61.8622514,centroide localidad,Festival,,,Gobierno de la Provincia / SInCA,Club 9 De Julio,música y danzas - exposiciones,octubre,,1971
100778,82,82105060,,Santa Fe,Bernardo de Irigoyen,Festival de Doma y Folklore,,,,3466,494022,,,-32.17335622,-61.15725622,centroide localidad,Festival,,,Gobierno de la Provincia / SInCA,,doma y folklore,febrero,,
100171,14,14063020,,Córdoba,Arias,Corsos de Carnaval,,,2624,3468,440140,,www.ariascorazondelcarnaval.com,-33.64355495,-62.40279873,centroide localidad,Fiesta Popular,,,Gobierno de la Provincia de Córdoba,Municipalidad De Arias,música y danzas,febrero,,
101217,14,14063150,,Córdoba,Isla Verde,Festival Internacional Isla Verde Bronces,Sarmiento Y Belgrano,,2661,3468,400842,info@islaverdebronces.com.ar,www.islaverdebronces.com.ar,-32.69396308,-62.11476803,localizacion precisa,Clases para instrumentistas de bronces - Conciertos,,,Luis Isaías - Director General del Festival Internacional Isla Verde Bronces,,,,,
100596,82,82014070,,Santa Fe,Chañar Ladeado,Fiesta Provincial del Porcino,,,,3468,481221,chladeado@futurnet.com.ar,,-33.32823893,-62.03861673,centroide localidad,Festival,,,Gobierno de la Provincia / SInCA,Sociedad Rural Chaã‘Ar Ladeado,música y danzas - exposiciones,octubre,,1970
100562,82,82056030,,Santa Fe,Cañada de Gómez,Festival Folklórico las Tres Lunas,,,,3471,422008,,,-32.81909479,-61.38994247,centroide localidad,Festival,,,Gobierno de la Provincia / SInCA,Municipalidad De Caã‘Ada De Gómez,música y danzas,enero,,
101343,82,82007030,,Santa Fe,Las Parejas,Fiesta Nacional de la Pyme Agroindustrial,"Parque Municipal Â¨Nestor C, Kirchner",,2505,3471,471666,laspamuni@telnet.com.ar ,www.lasparejas.gov.ar ,-32.68509832,-61.51855474,centroide localidad,"FIESTA NACIONAL DE LA PYME AGROINDUSTRIAL Esta fiesta congrega a los trabajadores, a la industria, al campo, al comercio, a las instituciones y a los artesanos locales, en una muestra gigante de todo el potencial parejense. Tanto la gente de la localidad como la de la región, se acercan a disfrutar ",,,Dirección de Cultura y Educación Municipalidad de Las Parejas ,,,,,
102165,14,14063160,,Córdoba,Leones,Fiesta Nacional del Trigo,,,3472,3472,481088,,,-32.66080525,-62.29992492,centroide localidad,Festival,,,Gobierno de la Provincia de Córdoba,,música y danzas - concursos / exposiciones,febrero,A 244 Km. De La Ciudad De Córdoba Sobre La Ruta Nacional Nº 9,
102400,14,14182190,,Córdoba,Noetinger,Festidanza,Córdoba 55,,2563,3472,470119,prensa@noetinger.gob.ar,http://www.noetinger.gob.ar/festidanza-noetinger-2014-3/,-32.36740683,-62.31112101,localizacion precisa,"Encuentro de danza, Academia de danza, Feria de artesanos",,,Municipalidad de Noetinger,Municipalidad De Noetinger,taller municipal de folklore,noviembre,,2011
102707,30,30056060,,Entre Ríos,Gilbert,Fiesta del Reencuentro,,,2828,3489,428576,ecasaubon@utenet.com.ar,,-32.5330184,-58.93397247,centroide localidad,,,,Gobierno de la Provincia,,,,,
100701,82,82091060,,Santa Fe,Ceres,Precosquin,,,,3491,420220,muni_ceres@hersilia.dataco14.com.ar,,-29.88481431,-61.94520157,centroide localidad,Festival,,,Gobierno de la Provincia / SInCA,,música y danza,noviembre,,
100357,82,82091030,,Santa Fe,Arrufo,Fiesta Interdepartamental de Jineteada y Folklore,,,,3491,493374,,,-30.23661902,-61.72855046,centroide localidad,Festival,,,Gobierno de la Provincia / SInCA,Club Unión Y Deportivo Arrufó Y Comuna De Arrufó,jineteada y folklore,diciembre,,
101620,82,82021310,,Santa Fe,Rafaela,Fiesta Nacional del Patín Artístico,,,,3492,427201,municipalidad@rafaela.gov.ar,,-31.25069448,-61.49978466,centroide localidad,Festival,,,Gobierno de la Provincia / SInCA,,música y danzas,julio,,
102256,82,82021310,,Santa Fe,Rafaela,Festival Internacional del Folklore,,,,3492,427201,municipalidad@rafaela.gov.ar,,-31.25069448,-61.49978466,centroide localidad,Festival,,,Gobierno de la Provincia / SInCA,,música y danzas,octubre,,
102287,82,82021310,,Santa Fe,Rafaela,Fiesta de las Colectividades,,,,3492,427201,municipalidad@rafaela.gov.ar,,-31.25069448,-61.49978466,centroide localidad,Festival,,,Gobierno de la Provincia / SInCA,,expresiones culturales de colectividades de inmigrantes,noviembre,,
102926,82,82021310,,Santa Fe,Rafaela,Festinino,,,,3492,427201,municipalidad@rafaela.gov.ar,,-31.25069448,-61.49978466,centroide localidad,Festival,,,Gobierno de la Provincia / SInCA,,música y danzas,agosto,,
100774,82,82021010,,Santa Fe,Aldao,Encuentro Provincial de Coros,,,,3493,497040,,,-30.98479965,-61.74395593,centroide localidad,Festival,,,Gobierno de la Provincia / SInCA,Comuna De Colonia Aldao,música y danzas,julio,,
102349,82,82021360,,Santa Fe,Sunchales,Grandes Carnavales Sunchalenses,,,,3493,425500,munisunchales@interclass.com.ar,,-30.94930811,-61.56122343,centroide localidad,Fiesta Popular,,,Gobierno de la Provincia / SInCA,Municipalidad De Sunchales,música y danzas,febrero,,
102802,82,82021360,,Santa Fe,Sunchales,Fiesta Provincial del Cooperativismo,,,,3493,425500,munisunchales@interclass.com.ar,,-30.94930811,-61.56122343,centroide localidad,Fiesta Popular,,,Gobierno de la Provincia / SInCA,,música y danzas,julio,,
102641,82,82021220,,Santa Fe,Humberto Primo,Fiesta Provincial de la Bagna Cauda,,,,3493,480321,,,-30.87266539,-61.34856748,centroide localidad,Festival,,,Gobierno de la Provincia / SInCA,Asociación Civil Fiesta Provincial De La Bagna Cauda.,gastronomía,julio,,1991
100214,82,82021030,,Santa Fe,Ataliva,Fiesta Provincial del Chorizo,,,,3493,491012,,,-31.00057016,-61.43249285,centroide localidad,Festival,,,Gobierno de la Provincia / SInCA,Club Deportivo Independiente,"gastronomía, música y danzas",enero,,
102359,82,82070050,,Santa Fe,Esperanza,Fiesta Nacional de la Agricultura,,,,3496,420017,gobierno@esperanza.gov.ar,,-31.45303892,-60.93099,centroide localidad,Festival,,,Gobierno de la Provincia / SInCA,Municipalidad De Esperanza,música y danzas,septiembre,,1979
102293,82,82070190,,Santa Fe,Progreso,Fiesta Provincial del Queso,,,,3497,488193,coprogreso@accetnet.com.ar,,-31.14221822,-60.99023714,centroide localidad,Festival,,,Gobierno de la Provincia / SInCA,,gastronomía,enero,,
102329,82,82063070,,Santa Fe,Emilia,Fiesta Provincial del Asado,,,,3497,493035,comunaemilia@sanjustosf.com.ar,,-31.06354412,-60.74642525,centroide localidad,Festival,,,Gobierno de la Provincia / SInCA,Club Colon,gastronomía,enero,,
